0.01
1.0
100.0
10000
1.000000 -0.708901 -0.641618 -0.854523 -0.038485 -0.022763 -0.035956
0.803186 -0.662827 0.770705 -0.865457 0.010727 0.026012 -0.004906
0.946506 -0.758315 -0.815836 0.527313 -0.047786 0.005260 -0.023500
0.866524 -0.605296 0.846828 0.885645 -0.026791 0.030613 0.029599
0.830290 0.079992 0.043758 -0.023710 0.041791 -0.042324 0.036633
0.347872 0.595688 0.274426 0.514171 0.024474 -0.038233 0.013956
0.757781 -0.768978 -0.904398 -0.093686 0.027243 0.014356 -0.042262
0.625706 0.612428 -0.419884 0.938822 -0.023038 0.028667 0.026981
0.927937 0.123504 0.163322 -0.208511 0.034083 0.012290 -0.015251
0.250184 0.810345 0.039297 0.109761 -0.009741 0.020007 -0.016036
0.858761 0.636543 0.353686 0.093195 -0.033392 0.011674 0.011000
0.807835 -0.946845 0.500303 0.536886 -0.005250 0.022170 -0.009199
0.920397 0.684106 0.629459 0.487226 0.043454 -0.038693 -0.048120
0.902244 -0.765098 0.980876 -0.576691 0.043478 -0.043427 -0.010223
0.728942 -0.067093 -0.500282 -0.790057 -0.032615 -0.001940 0.023457
0.724803 0.425101 0.747352 -0.735777 0.021692 0.000280 0.045647
0.594468 -0.013073 0.405223 0.620196 -0.041928 -0.045832 -0.012303
0.326031 -0.524181 0.945281 0.818578 -0.020028 -0.000363 -0.037970
0.346465 -0.386157 0.512319 -0.481058 -0.034217 0.006397 0.005463
0.720772 0.520099 -0.718588 0.941545 -0.027719 -0.043531 0.030930
0.942557 0.044797 0.540423 -0.768042 -0.013949 -0.028637 -0.021194
0.070577 -0.661735 0.691448 -0.943250 -0.044200 0.014387 -0.037678
0.754249 -0.613274 -0.525964 0.045366 0.030503 -0.034588 -0.019783
0.073070 0.236560 -0.771090 0.766005 -0.020065 0.042830 -0.024360
0.266001 -0.686597 0.921039 -0.152458 0.047023 -0.009993 0.018922
0.434360 -0.487444 0.723007 -0.431246 0.009971 0.026381 -0.005611
0.304043 0.348317 0.455614 -0.722432 0.015179 -0.016318 0.037191
0.726374 -0.366472 -0.557692 -0.902727 -0.009268 -0.002973 -0.045435
0.020434 0.547923 -0.324146 0.623024 0.016110 -0.040279 0.040270
0.938567 0.829706 0.959716 -0.422199 -0.047167 -0.025255 0.035935
0.582629 0.644902 -0.881554 0.221547 0.017598 -0.009433 0.049572
0.378628 0.937843 -0.327554 0.782628 0.022336 0.034872 0.046162
0.034845 -0.922484 -0.010246 0.734204 0.000148 -0.011712 -0.032511
0.746392 0.674346 0.729460 -0.862158 -0.031999 0.016302 -0.011340
0.196851 -0.539844 -0.495707 -0.542777 0.009797 0.028455 -0.030347
0.393535 0.724080 0.388614 -0.814992 0.016885 0.042829 -0.033989
0.351181 0.414059 -0.649371 -0.541478 0.047549 0.013648 -0.019678
0.832077 -0.360964 -0.962754 0.945733 0.012893 -0.036568 0.038043
0.814562 0.458896 0.548707 0.619643 -0.019070 0.014108 0.023144
0.666952 0.890893 -0.401514 0.824623 -0.008747 0.048208 0.011337
0.519732 0.703612 0.746651 -0.940994 0.028984 0.011676 -0.028590
0.804412 0.801999 -0.484592 -0.917335 -0.028445 0.002285 0.024860
0.511448 -0.580012 -0.867031 0.854093 0.034024 -0.042948 -0.025934
0.649575 0.032529 -0.264729 0.883567 -0.046007 -0.016904 -0.035296
0.749558 -0.092428 0.305237 0.282593 -0.014494 0.039464 -0.035888
0.685312 -0.760852 -0.548700 0.801264 -0.022569 0.037644 0.029976
0.233348 0.931746 -0.453853 -0.939476 -0.029076 -0.017430 -0.024880
0.939620 -0.720825 0.919951 0.917702 -0.034690 0.039849 0.028381
0.259216 -0.395180 -0.315999 0.440018 -0.020592 0.020537 -0.009098
0.036551 0.032469 -0.605153 -0.169884 -0.016124 0.027842 -0.015549
0.060649 -0.578195 0.661103 0.754915 0.039141 0.012008 0.014549
0.561620 0.176871 0.846769 0.988112 0.026272 -0.030802 -0.010576
0.622101 -0.238471 0.635423 0.768462 0.009133 0.003635 0.035647
0.064694 0.884261 0.023842 0.708478 -0.002393 0.048090 -0.036200
0.724453 0.383475 -0.661517 -0.609023 -0.020410 0.005755 0.019600
0.255227 -0.538912 -0.093766 0.312033 0.006660 -0.033967 0.020950
0.588184 -0.313096 -0.568441 -0.118472 -0.012882 0.045681 -0.012557
0.058106 -0.552350 -0.091270 -0.700964 0.026771 0.016120 0.038513
0.666440 -0.456919 0.280047 0.241856 0.023196 0.031516 -0.024210
0.064088 0.063479 -0.497751 -0.874668 -0.026591 -0.019512 -0.008724
0.476907 -0.371055 0.256534 -0.062374 0.023142 0.019382 0.034097
0.670757 -0.377748 0.412874 -0.686156 -0.008433 0.004295 0.013997
0.912172 -0.247249 0.952407 0.138700 -0.019896 0.012781 -0.012202
0.589111 0.971203 0.435191 -0.304154 -0.018024 -0.002960 -0.013345
0.023826 0.083562 0.113204 -0.044237 0.042163 -0.023365 -0.030076
0.342585 -0.938621 -0.685929 -0.851321 0.019744 -0.027587 0.047297
0.779070 -0.959460 -0.617254 0.234434 0.013980 0.027225 0.000178
0.607610 0.365727 0.009097 0.093533 -0.014562 0.003448 0.021084
0.996543 -0.475477 0.107298 -0.873548 -0.028413 0.015165 0.048140
0.892851 0.859053 0.981320 -0.869318 -0.041998 0.006296 -0.013554
0.842001 -0.903513 0.042353 -0.397403 0.030954 -0.042165 -0.043478
0.680652 -0.366122 -0.412785 -0.698937 0.027202 -0.022469 -0.045256
0.625512 0.383499 -0.070666 0.094137 0.024878 -0.030979 -0.002576
0.568915 0.890255 -0.606504 0.229387 -0.019855 0.007031 0.000353
0.334883 0.031138 -0.866887 0.100602 0.030467 0.016969 0.006764
0.234165 0.788054 0.410736 0.156801 -0.038956 0.029918 0.000647
0.912853 0.035029 -0.646920 0.932042 0.047447 -0.022244 -0.013127
0.794314 -0.267094 0.600533 0.488246 -0.003648 -0.017271 0.041346
0.446097 0.481056 0.058431 0.348000 -0.042616 0.046292 -0.013013
0.724637 -0.184002 0.950539 0.521704 0.004466 0.042407 0.031897
0.676697 0.804930 0.325055 -0.864177 -0.018635 0.041893 0.025480
0.521500 0.743651 0.078436 0.929316 -0.013217 0.033089 -0.015362
0.965486 -0.839224 -0.936383 -0.925173 0.020068 0.027486 -0.040642
0.010673 -0.381630 -0.763215 -0.972077 0.012493 -0.047584 -0.036441
0.376469 -0.829503 -0.408153 -0.156259 0.004186 0.044646 -0.016951
0.298074 0.159159 0.783262 -0.679363 -0.012994 -0.002980 0.025698
